MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
2017-11-01,1999,27,Female,C19,Bachelor,30258,2017-10-30,,1,1,0,1
2016-08-01,2000,24,Male,C14,Master,46866,2016-08-24,,1,1,0,1
2017-08-01,2001,27,Female,C23,Bachelor,39471,2017-08-07,,1,1,0,1
2016-01-01,2002,34,Male,C6,Bachelor,98821,2010-06-18,,2,4,3935010,3
2017-10-01,2003,26,Female,C27,Bachelor,54056,2017-09-28,,2,2,0,1
2016-11-01,2005,25,Male,C13,Master,58320,2016-11-17,,1,1,0,1
2017-07-01,2007,27,Female,C16,College,85803,2017-06-28,,3,3,0,1
2016-01-01,2008,33,Female,C27,College,27756,2014-12-26,,1,1,1508470,4
2016-12-01,2009,28,Female,C10,College,60796,2016-12-07,,1,1,0,1
2017-01-01,2010,32,Male,C25,Bachelor,34692,2016-12-30,,2,2,500000,1
2017-01-01,2012,27,Male,C3,Bachelor,70916,2017-01-09,,2,2,0,3
2016-01-01,2013,36,Female,C20,Master,59274,2015-05-15,,1,1,823950,3
2017-02-01,2014,30,Female,C8,Master,60967,2017-02-07,,2,2,0,2
2016-01-01,2015,33,Female,C22,Master,58203,2015-03-16,2016-01-05,1,1,0,1
2016-01-01,2016,23,Female,C1,Master,24906,2013-04-29,,1,2,0,1
2016-01-01,2017,44,Male,C4,Bachelor,53521,2013-09-12,,1,2,203450,2
2017-10-01,2018,24,Male,C21,College,29719,2017-10-02,,2,2,0,1
2016-06-01,2019,39,Female,C16,Bachelor,64781,2016-06-10,,2,2,0,1
2017-02-01,2020,33,Male,C3,Bachelor,58131,2017-01-30,,3,3,0,1
2016-01-01,2021,24,Male,C25,Master,33239,2015-05-05,,1,1,645640,3
2016-09-01,2022,30,Male,C23,College,47050,2016-09-02,,3,3,0,1
2016-01-01,2023,38,Female,C8,College,37709,2015-06-19,2016-01-09,2,2,0,1
2016-10-01,2024,33,Male,C20,Master,21746,2016-10-07,,1,1,0,1
2016-11-01,2025,28,Male,C4,College,42234,2016-11-18,,1,1,0,1
2017-10-01,2026,31,Female,C26,Master,36096,2017-10-11,,1,1,0,1
2016-01-01,2027,34,Female,C8,Bachelor,130245,2012-10-08,,1,4,3058710,3
2016-01-01,2028,40,Female,C27,Master,46269,2015-12-22,,2,2,243540,2
2017-12-01,2030,32,Female,C21,College,42779,2017-12-05,,2,2,0,1
2016-01-01,2031,26,Male,C4,College,48890,2015-05-26,,2,2,225060,1
2017-11-01,2032,29,Male,C7,College,85677,2017-10-27,,3,3,0,2
2016-01-01,2033,28,Male,C21,Master,51303,2015-07-31,,1,1,1148670,3
2016-01-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,253350,2
2016-01-01,2035,42,Male,C6,College,66031,2015-05-22,,1,2,750790,2
2016-01-01,2036,28,Female,C21,College,72393,2015-11-30,2016-01-26,2,2,0,1
2016-10-01,2037,31,Male,C4,College,50370,2016-10-04,,3,3,0,1
2016-01-01,2038,23,Female,C7,Bachelor,17687,2016-01-19,,1,1,0,1
2017-12-01,2039,36,Female,C5,Master,74434,2017-12-15,,2,2,0,1
2016-01-01,2040,25,Male,C15,Bachelor,20590,2015-03-03,,1,1,442720,2
2017-06-01,2041,34,Male,C22,Master,46083,2017-06-12,,2,2,0,1
2017-09-01,2043,36,Male,C10,College,94212,2017-09-18,,3,3,0,1
2016-11-01,2044,34,Male,C20,College,38619,2016-11-15,,2,2,0,1
2017-05-01,2045,25,Male,C9,Bachelor,84806,2017-05-09,,3,3,0,1
2016-08-01,2047,35,Male,C29,Master,70252,2016-08-09,,3,3,0,2
2016-01-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,2179960,3
2016-11-01,2050,34,Male,C29,Master,92796,2016-10-31,,2,2,0,1
2017-04-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,0,1
2017-06-01,2053,30,Female,C24,Master,46979,2017-06-05,,3,3,0,1
2017-07-01,2054,27,Male,C28,College,56814,2017-07-07,,2,2,0,1
2016-01-01,2055,31,Male,C10,College,42260,2016-01-02,,3,3,0,2
2017-06-01,2056,29,Male,C23,College,100412,2017-05-29,,3,3,0,1
2016-01-01,2057,32,Female,C27,Bachelor,40198,2015-10-30,,2,2,101640,1
2017-09-01,2058,34,Female,C8,Master,57449,2017-09-26,,1,1,0,1
2017-09-01,2059,37,Female,C20,Bachelor,67669,2017-09-08,,2,2,0,1
2017-12-01,2060,30,Male,C14,Master,62011,2017-12-18,,2,2,0,1
2016-06-01,2061,40,Female,C15,Bachelor,57975,2016-06-06,,2,2,200000,2
2017-04-01,2062,26,Male,C10,Master,92401,2017-03-31,,2,2,0,4
2017-04-01,2063,33,Male,C18,Master,55473,2017-04-27,,2,2,0,1
2016-01-01,2064,27,Male,C5,Master,78564,2015-10-01,,2,2,245510,2
2016-01-01,2065,36,Female,C11,College,44146,2015-12-04,2016-01-15,2,2,0,1
2016-01-01,2066,36,Female,C29,Master,63181,2013-02-21,,2,2,337470,2
2017-06-01,2067,27,Female,C25,Master,21792,2017-06-23,,1,1,0,1
2016-01-01,2068,37,Male,C11,Bachelor,39750,2015-06-12,2016-01-02,1,1,0,1
2016-01-01,2069,42,Female,C23,College,30999,2015-06-12,,1,1,0,1
2016-01-01,2070,30,Male,C6,College,75875,2012-01-30,,2,3,664660,2
2017-07-01,2071,34,Female,C3,Bachelor,80535,2017-06-28,,2,2,1484220,3
2016-01-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,72000,1
2016-08-01,2074,25,Male,C18,Bachelor,47487,2016-08-17,,2,2,0,1
2016-01-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,969720,3
2017-06-01,2078,35,Female,C12,College,83028,2017-05-29,,3,3,0,1
2017-06-01,2082,28,Male,C24,Master,65726,2017-05-30,,2,2,0,1
2016-06-01,2083,36,Female,C17,Master,46515,2016-06-06,,1,1,0,1
2017-10-01,2084,26,Female,C17,Master,42405,2017-10-12,,2,2,0,1
2016-01-01,2085,30,Female,C22,Master,50787,2015-07-18,,1,1,750220,3
2016-01-01,2086,45,Male,C9,College,29915,2015-09-26,2016-01-23,1,1,0,1
2016-01-01,2087,50,Male,C24,Master,93270,2012-08-20,,1,2,88200,3
2017-12-01,2088,32,Female,C9,Bachelor,45264,2017-12-27,,1,1,0,1
2017-08-01,2089,32,Male,C29,College,38201,2017-07-31,,3,3,0,1
2017-08-01,2090,32,Male,C15,Master,74873,2017-07-31,,2,2,0,1
2016-01-01,2091,39,Male,C24,Bachelor,22556,2015-09-11,,1,1,880180,3
2016-12-01,2092,33,Male,C2,Bachelor,66035,2016-12-06,,3,3,0,1
2016-10-01,2093,31,Male,C19,Master,58872,2016-10-08,,2,2,0,1
2016-01-01,2094,28,Male,C15,Bachelor,26053,2015-12-17,,1,1,0,1
2016-11-01,2095,33,Male,C26,Bachelor,48829,2016-10-29,,1,1,0,1
2017-05-01,2096,34,Male,C14,Bachelor,71129,2017-05-03,,2,2,0,1
2017-08-01,2097,35,Male,C25,College,70496,2017-07-31,,3,3,0,1
2016-01-01,2098,43,Male,C21,Master,139882,2010-04-02,,3,5,0,1
2016-01-01,2100,41,Male,C9,Bachelor,65632,2015-05-08,,2,2,508830,3
2016-09-01,2101,29,Male,C17,Master,90421,2016-09-19,,3,3,0,1
2016-01-01,2102,44,Male,C2,Master,117708,2012-07-30,,3,4,1265450,2
2017-07-01,2103,37,Male,C10,College,64855,2017-07-12,,2,2,0,2
2016-01-01,2104,39,Female,C7,College,79523,2013-04-30,,1,3,827070,2
2016-01-01,2105,32,Male,C21,Bachelor,33442,2016-01-15,,1,1,0,1
2016-01-01,2106,32,Female,C2,College,21252,2015-10-26,,1,1,402630,2
2016-12-01,2108,32,Female,C16,Master,59928,2016-11-30,,1,1,0,1
2016-10-01,2109,30,Male,C7,Master,72478,2016-10-08,,2,2,985010,3
2016-01-01,2110,36,Male,C19,College,131847,2013-01-21,,5,5,0,1
2016-09-01,2113,32,Female,C15,Bachelor,38992,2016-09-13,,1,1,0,1
2016-01-01,2114,39,Female,C19,College,105686,2013-06-24,,2,4,0,1
2016-01-01,2115,30,Male,C9,Master,69166,2015-10-23,,2,2,0,1
2016-01-01,2116,52,Female,C22,College,40592,2015-08-20,,1,1,0,2
2016-01-01,2117,37,Male,C4,Master,41591,2015-10-08,,2,2,0,1
2016-07-01,2118,26,Male,C10,Master,47752,2016-06-28,,2,2,0,3
2016-07-01,2120,30,Female,C4,Bachelor,19052,2016-07-25,,1,1,0,1
2016-01-01,2121,26,Female,C22,Master,31743,2015-11-18,,1,1,110260,1
2016-01-01,2122,34,Male,C2,College,61065,2015-10-24,,3,3,250310,1
2016-01-01,2123,46,Female,C3,College,42604,2015-12-11,,2,2,0,1
2016-01-01,2124,22,Male,C13,Bachelor,68936,2015-08-22,,1,2,266330,2
2016-01-01,2125,40,Female,C24,Bachelor,39560,2015-10-02,,1,1,396570,3
2017-01-01,2126,34,Female,C28,Master,44707,2017-01-02,,2,2,0,1
2017-07-01,2127,33,Female,C12,Master,86291,2017-06-13,,2,2,0,1
2016-01-01,2128,37,Male,C28,Bachelor,21270,2015-08-21,,1,1,208920,2
2016-01-01,2129,34,Female,C17,Master,59930,2012-07-30,,2,2,441810,1
2016-01-01,2130,34,Male,C20,Master,40948,2012-11-05,,2,2,112440,1
2016-11-01,2131,29,Male,C21,Bachelor,45665,2016-11-08,,2,2,0,1
2016-10-01,2132,31,Female,C21,Bachelor,70778,2016-10-08,,2,2,0,1
2017-06-01,2133,28,Male,C22,Bachelor,74781,2017-05-29,,3,3,0,1
2016-01-01,2134,38,Male,C29,College,116006,2010-10-30,,2,5,3198430,4
2017-08-01,2135,43,Female,C24,College,47426,2017-08-14,,3,3,0,1
2016-01-01,2137,33,Female,C26,Master,61050,2011-11-14,,1,2,501180,3
2016-01-01,2138,29,Male,C8,Bachelor,43989,2015-07-30,2016-01-05,1,1,0,1
2017-09-01,2139,26,Male,C4,Master,95969,2017-09-04,,2,2,0,1
2017-12-01,2140,32,Male,C19,Bachelor,50778,2017-11-28,,3,3,0,1
2017-07-01,2141,28,Male,C16,Master,49533,2017-06-28,,3,3,0,1
2016-01-01,2142,44,Female,C26,Master,41723,2012-10-25,,1,1,538770,3
2017-01-01,2143,26,Male,C29,College,42844,2017-01-18,,2,2,0,1
2016-01-01,2144,36,Female,C9,Master,42166,2015-02-24,,2,2,0,1
2017-01-01,2145,32,Male,C4,Bachelor,44012,2017-01-14,,2,2,0,1
2017-07-01,2146,27,Male,C6,Bachelor,59352,2017-06-28,,2,2,0,1
2016-08-01,2148,30,Female,C17,Master,69678,2016-07-29,,3,3,0,2
2016-01-01,2151,31,Male,C14,College,52035,2015-05-13,,1,2,290750,3
2016-01-01,2152,28,Female,C22,Master,27194,2015-09-14,,1,1,50000,1
2017-10-01,2153,30,Female,C11,Bachelor,80499,2017-10-16,,2,2,0,1
2016-01-01,2154,40,Male,C25,Master,153766,2013-01-03,,5,5,0,1
2016-01-01,2155,36,Male,C29,Master,42772,2015-10-30,,1,1,233540,1
2016-01-01,2156,33,Female,C5,Master,82046,2015-10-12,,2,2,250000,2
2016-01-01,2157,36,Female,C10,College,46480,2015-05-29,,2,2,100500,1
2016-01-01,2159,35,Female,C29,Bachelor,42813,2015-07-03,,1,1,155600,2
2016-06-01,2160,36,Female,C8,Master,66650,2016-06-20,,2,2,0,1
2016-07-01,2161,38,Male,C19,Bachelor,32871,2016-06-28,,3,3,0,1
2016-01-01,2162,37,Male,C23,Bachelor,31809,2013-05-06,,1,1,3120990,4
2016-10-01,2163,32,Male,C11,Bachelor,55700,2016-09-28,,1,1,0,1
2016-11-01,2164,22,Male,C15,Bachelor,35943,2016-11-18,,1,1,0,1
2016-08-01,2165,37,Female,C23,College,45604,2016-08-18,,1,1,0,1
2016-01-01,2166,41,Male,C29,Master,31780,2015-07-09,,1,1,815180,3
2016-01-01,2167,38,Male,C1,Bachelor,70714,2013-04-27,,1,2,573760,2
2016-01-01,2168,38,Male,C25,Bachelor,50801,2014-11-27,,1,1,370330,3
2017-06-01,2169,28,Female,C7,College,133579,2017-06-27,,3,3,0,1
2016-01-01,2170,30,Male,C14,Master,52196,2015-10-22,,1,1,352760,2
2016-07-01,2171,35,Male,C17,College,55777,2016-07-02,2016-07-22,3,3,0,1
2016-01-01,2172,27,Male,C9,College,53105,2014-02-10,,1,2,0,1
2017-04-01,2173,43,Male,C25,Bachelor,64370,2017-04-10,,3,3,0,1
2016-01-01,2174,40,Male,C20,College,19371,2015-05-18,,1,1,617070,3
2017-07-01,2175,41,Male,C29,Master,101223,2017-07-22,,4,4,0,1
2016-01-01,2176,29,Male,C25,Bachelor,50029,2013-05-06,,1,1,0,1
2017-07-01,2178,33,Female,C11,Bachelor,69971,2017-07-06,,2,2,0,2
2016-01-01,2179,30,Female,C22,Bachelor,59105,2013-04-25,,1,2,1640990,3
2016-01-01,2180,39,Male,C22,College,11889,2015-08-25,,1,1,113520,2
2016-11-01,2181,35,Female,C24,Bachelor,47440,2016-11-24,,2,2,0,1
2016-01-01,2182,23,Female,C3,College,40437,2015-07-17,,1,1,623330,3
2017-07-01,2183,40,Female,C10,Bachelor,29450,2017-06-27,,3,3,0,1
2016-01-01,2186,28,Female,C8,Master,70246,2013-08-13,,1,2,305790,2
2016-06-01,2187,30,Male,C20,College,25510,2016-06-15,,1,1,0,1
2017-08-01,2188,41,Female,C11,College,94440,2017-08-09,,4,4,0,1
2016-01-01,2189,42,Female,C9,Bachelor,145116,2010-10-23,,2,4,301420,2
2016-01-01,2190,28,Male,C7,Bachelor,62955,2013-04-25,,1,2,0,1
2017-11-01,2191,29,Male,C26,Bachelor,30960,2017-10-30,,1,1,0,1
2016-10-01,2192,38,Male,C19,Bachelor,106428,2016-10-07,,3,3,0,1
2016-12-01,2193,35,Male,C29,Master,84266,2016-12-12,,3,3,0,1
2016-01-01,2194,35,Female,C20,College,90033,2010-09-29,,4,4,834370,2
2017-07-01,2195,32,Male,C3,College,27262,2017-07-07,,2,2,0,1
2016-01-01,2196,35,Male,C25,Bachelor,116383,2010-10-06,,2,4,903570,1
2016-01-01,2197,48,Female,C17,Bachelor,82179,2015-02-12,,2,2,189060,1
2016-01-01,2198,46,Female,C14,College,75174,2016-01-09,,1,2,0,3
2017-03-01,2199,26,Male,C5,Master,93170,2017-02-27,,3,3,2271710,3
2016-01-01,2200,34,Male,C15,Bachelor,69756,2013-06-21,,1,3,746560,2
2016-01-01,2201,32,Female,C19,Bachelor,54631,2015-10-21,,2,2,507740,2
2017-09-01,2202,30,Male,C17,College,33986,2017-09-18,,2,2,0,1
2017-03-01,2203,31,Male,C7,Bachelor,59650,2017-03-08,,2,2,0,1
2016-01-01,2204,28,Female,C4,Master,61879,2015-01-13,,1,1,590490,3
2017-04-01,2205,31,Female,C8,Bachelor,31210,2017-04-21,,2,2,0,1
2016-08-01,2206,24,Male,C5,Bachelor,33391,2016-08-24,,1,1,0,1
2016-01-01,2207,34,Male,C2,College,20010,2016-01-06,,1,1,0,1
2017-06-01,2208,23,Male,C6,Master,117011,2017-05-31,,3,3,0,1
2016-01-01,2209,37,Female,C16,Bachelor,42339,2015-01-05,,2,2,314270,1
2016-04-01,2210,37,Male,C26,Bachelor,112513,2016-03-30,,1,4,0,2
2016-01-01,2211,34,Male,C8,College,22556,2015-01-19,,1,1,349320,4
2016-01-01,2213,58,Female,C24,Bachelor,29202,2015-05-04,,1,1,113670,3
2017-07-01,2214,33,Male,C20,College,90020,2017-07-11,,2,2,0,1
2016-01-01,2215,27,Male,C6,Bachelor,23801,2015-05-21,,1,1,101880,2
2017-05-01,2216,30,Male,C16,Master,52209,2017-05-01,,2,2,0,1
2017-05-01,2217,36,Female,C4,Bachelor,72778,2017-05-05,,3,3,0,1
2017-05-01,2218,23,Female,C18,College,20984,2017-05-18,,1,1,0,1
2016-01-01,2219,32,Male,C25,Bachelor,110792,2014-12-19,,2,3,2898470,3
2017-01-01,2220,38,Male,C18,Bachelor,59077,2017-01-19,,2,2,0,1
2016-01-01,2221,32,Male,C19,College,62460,2016-01-28,,3,3,0,1
2016-01-01,2223,40,Male,C13,Bachelor,35442,2015-10-21,,1,1,1296720,3
2016-01-01,2224,47,Female,C27,Master,61291,2015-08-27,,1,1,1333130,4
2016-01-01,2225,35,Female,C1,Bachelor,28216,2014-10-11,,1,1,413590,2
2017-01-01,2226,31,Male,C16,Master,38152,2017-01-02,,2,2,0,1
2017-02-01,2227,30,Female,C16,Bachelor,25357,2017-02-04,,1,1,0,1
2016-01-01,2228,53,Female,C27,College,79243,2015-07-21,,1,2,2032610,3
2017-05-01,2229,26,Male,C20,Master,103305,2017-05-04,,3,3,0,1
2017-09-01,2230,34,Male,C16,Master,65628,2017-09-06,,3,3,0,1
2016-01-01,2231,33,Female,C27,College,78441,2012-02-28,,2,4,613000,1
2016-01-01,2232,25,Female,C11,Bachelor,73207,2015-06-06,,1,2,2141790,4
2017-12-01,2233,37,Male,C8,Bachelor,79251,2017-12-19,,2,2,0,1
2016-01-01,2235,30,Female,C10,College,21935,2015-06-08,,1,1,457790,1
2016-01-01,2236,49,Female,C3,College,53572,2012-08-09,,1,2,454080,3
2017-08-01,2238,29,Male,C17,Master,37067,2017-08-08,,2,2,0,1
2017-12-01,2239,46,Female,C27,Bachelor,94485,2017-11-28,,3,3,0,1
2017-08-01,2240,33,Male,C5,College,85965,2017-08-10,,3,3,0,1
2016-11-01,2241,35,Male,C5,Bachelor,50766,2016-11-17,,3,3,0,1
2016-01-01,2242,35,Male,C3,College,70733,2016-01-05,,2,2,0,1
2017-02-01,2245,33,Female,C19,Master,81348,2017-02-06,2017-02-22,2,2,0,1
2016-10-01,2246,28,Female,C2,Master,43647,2016-10-10,,2,2,0,1
2016-01-01,2247,29,Female,C9,Bachelor,49336,2015-05-04,,1,1,50740,1
2017-05-01,2248,41,Female,C12,Master,68830,2017-05-01,,2,2,0,1
2017-06-01,2249,38,Female,C2,Bachelor,86246,2017-05-29,,3,3,0,1
2016-11-01,2250,25,Male,C26,Bachelor,41661,2016-11-01,,2,2,0,1
2016-01-01,2251,37,Male,C15,Master,83604,2010-10-23,,2,3,555220,2
2016-01-01,2252,36,Female,C20,Bachelor,101423,2015-06-16,,3,3,599100,1
2016-01-01,2253,39,Male,C11,Bachelor,57872,2015-08-17,,1,2,100060,3
2017-08-01,2254,23,Female,C4,Bachelor,54580,2017-08-07,,1,1,0,1
2016-01-01,2255,38,Male,C25,College,133489,2010-11-06,,3,4,1005280,2
2016-01-01,2256,30,Male,C11,College,59644,2015-10-07,,2,2,500010,2
2016-01-01,2257,41,Female,C22,Master,81933,2015-02-24,,2,2,267000,2
2016-12-01,2258,35,Female,C14,College,138520,2016-11-28,,3,3,0,1
2016-01-01,2259,40,Male,C4,Master,89192,2014-02-10,,1,3,116290,2
2017-10-01,2260,32,Male,C29,Master,38919,2017-10-10,,2,2,0,1
2017-12-01,2261,25,Female,C24,Bachelor,22132,2017-12-21,,1,1,0,1
2016-01-01,2263,24,Male,C26,College,16216,2015-07-17,,1,1,527560,2
2016-01-01,2264,33,Female,C15,Bachelor,73561,2012-05-29,,2,4,1274250,1
2016-08-01,2265,28,Female,C27,Bachelor,62243,2016-08-13,,3,3,0,1
2016-02-01,2267,30,Female,C23,Bachelor,112722,2016-02-20,,1,4,0,1
2016-01-01,2268,43,Male,C24,College,91207,2012-11-01,,2,3,559560,4
2017-04-01,2269,32,Male,C8,Master,46043,2017-04-14,,3,3,0,1
2017-09-01,2270,34,Female,C9,Master,78164,2017-08-29,,3,3,0,1
2016-01-01,2271,38,Male,C2,College,55943,2015-07-28,,1,2,1408680,2
2016-02-01,2272,44,Female,C5,Bachelor,87441,2016-02-16,,2,2,0,1
2017-05-01,2273,32,Male,C25,Master,66742,2017-05-22,,3,3,0,1
2016-01-01,2274,34,Female,C24,Master,21154,2015-11-23,,1,1,116750,1
2017-07-01,2276,32,Male,C29,Master,54915,2017-07-13,,3,3,0,2
2017-09-01,2277,29,Female,C25,Bachelor,83958,2017-09-08,,3,3,0,1
2016-01-01,2278,34,Female,C23,College,18291,2015-07-27,,1,1,349810,2
2017-11-01,2279,27,Female,C19,Master,83632,2017-11-07,,2,2,0,2
2016-10-01,2281,31,Male,C13,Master,51261,2016-10-06,2016-10-25,2,2,0,1
2016-07-01,2282,31,Female,C5,Master,67740,2016-06-30,,2,2,0,1
2016-01-01,2283,35,Male,C19,College,59764,2014-11-10,,1,2,1272790,4
2016-01-01,2284,30,Male,C12,College,49471,2011-08-15,,2,3,606590,1
2016-01-01,2285,38,Female,C28,College,40142,2015-07-08,,2,2,0,1
2016-07-01,2286,34,Female,C29,Bachelor,30851,2016-07-07,,2,2,0,1
2016-08-01,2287,33,Female,C28,Master,57624,2016-08-15,,2,2,0,1
2016-01-01,2288,31,Male,C20,College,40760,2015-12-15,,1,1,0,1
2016-01-01,2289,45,Female,C2,College,51339,2015-01-12,,1,2,565160,2
2017-12-01,2290,32,Female,C9,Master,57541,2017-11-28,,2,2,0,1
2016-01-01,2291,30,Female,C2,Bachelor,62204,2015-02-28,,1,2,0,1
2016-01-01,2292,30,Male,C15,College,12895,2015-06-23,2016-01-01,1,1,0,1
2016-10-01,2294,24,Female,C1,College,25551,2016-09-28,,1,1,0,1
2016-11-01,2295,41,Male,C26,College,112934,2016-11-08,,3,3,0,1
2017-02-01,2296,24,Male,C11,College,14761,2017-01-31,,2,2,0,1
2017-12-01,2298,27,Male,C15,Master,77301,2017-12-08,,3,3,0,1
2016-01-01,2299,40,Female,C5,College,129924,2012-11-19,,1,4,1385010,2
2016-08-01,2300,34,Female,C6,College,80980,2016-07-29,,2,2,0,1
2017-05-01,2302,36,Male,C14,Bachelor,21530,2017-05-08,,2,2,0,1
2016-10-01,2303,35,Male,C1,Bachelor,103102,2016-09-28,,2,2,0,2
2016-09-01,2304,28,Male,C15,Master,34461,2016-09-12,,3,3,0,1
2016-01-01,2306,30,Female,C27,Bachelor,40435,2015-06-23,,1,1,1118470,4
2017-11-01,2307,25,Female,C29,College,76455,2017-11-06,,1,1,0,1
2016-01-01,2308,45,Male,C21,College,49280,2015-05-08,,1,2,645580,3
2016-06-01,2309,36,Female,C9,College,60982,2016-05-31,,2,2,0,1
2016-11-01,2310,31,Male,C6,Master,23566,2016-11-01,,1,1,0,1
2017-09-01,2311,32,Male,C20,Bachelor,59587,2017-09-01,,2,2,0,1
2016-05-01,2313,32,Female,C18,Bachelor,21780,2016-05-18,2016-05-21,1,1,0,1
2016-01-01,2314,28,Male,C12,Bachelor,87351,2010-10-18,,2,4,1078570,2
2016-10-01,2315,34,Female,C4,Master,103060,2016-10-14,,3,3,0,1
2016-12-01,2318,33,Female,C26,Master,46851,2016-12-12,,2,2,0,1
2016-01-01,2319,38,Male,C7,Master,37900,2015-05-21,,2,2,106910,1
2017-01-01,2320,29,Male,C28,Master,23334,2017-01-12,,1,1,0,1
2016-01-01,2321,33,Male,C2,Bachelor,49659,2015-12-15,2016-01-14,1,1,0,1
2017-07-01,2322,31,Female,C12,College,38223,2017-07-19,,3,3,0,1
2017-05-01,2323,25,Female,C23,College,18770,2017-05-05,,1,1,0,1
2016-01-01,2324,34,Male,C19,Master,41798,2015-10-08,2016-01-25,1,1,0,1
2016-12-01,2326,32,Female,C25,College,71384,2016-11-28,,3,3,0,1
2016-10-01,2327,34,Female,C1,College,65040,2016-10-14,,1,1,0,1
2017-02-01,2329,32,Female,C10,College,35939,2017-02-10,,1,1,0,1
2017-07-01,2330,28,Female,C8,Master,80818,2017-07-17,,2,2,0,1
2017-08-01,2331,23,Female,C2,Bachelor,54235,2017-08-09,,2,2,0,1
2016-11-01,2332,24,Female,C4,College,33981,2016-11-21,,1,1,0,1
2017-04-01,2333,41,Male,C7,College,59902,2017-04-11,,3,3,0,1
2016-12-01,2334,29,Female,C8,Bachelor,35595,2016-11-29,,1,1,0,1
2016-06-01,2335,31,Male,C20,Bachelor,67490,2016-06-20,,2,2,0,1
2016-06-01,2336,43,Male,C6,Master,39054,2016-06-21,,1,1,0,1
2017-06-01,2338,30,Male,C27,Master,27774,2017-06-12,,2,2,0,1
2017-06-01,2339,34,Male,C10,Master,39612,2017-05-29,,2,2,0,1
2016-01-01,2340,33,Male,C28,Master,56687,2015-12-03,,2,2,116400,1
2016-01-01,2342,32,Female,C9,Bachelor,47102,2015-06-18,,2,2,342220,2
2017-09-01,2343,25,Female,C2,Master,89894,2017-09-25,,2,2,0,1
2017-06-01,2344,33,Male,C16,College,113197,2017-06-21,,3,3,0,1
2017-08-01,2345,25,Male,C27,Master,131168,2017-08-09,,3,3,0,1
2016-11-01,2346,36,Male,C6,College,71338,2016-10-31,2016-11-25,3,3,0,1
2017-04-01,2347,36,Male,C15,Bachelor,54695,2017-04-24,,3,3,0,1
2017-11-01,2348,24,Female,C25,Master,45009,2017-11-13,,1,1,0,1
2016-01-01,2350,38,Male,C18,Master,23545,2015-11-20,,1,1,0,1
2016-10-01,2351,31,Male,C5,Master,31124,2016-10-19,,1,1,0,1
2016-01-01,2354,31,Male,C18,College,92847,2014-02-12,,2,3,1203300,2
2016-01-01,2355,32,Female,C3,College,63315,2015-09-17,,2,2,500000,1
2017-01-01,2356,40,Male,C28,Bachelor,59097,2017-01-06,,2,2,0,1
2016-09-01,2357,33,Female,C4,Bachelor,24378,2016-08-31,,1,1,0,1
2016-01-01,2358,39,Male,C4,College,33901,2015-05-26,,1,1,357970,2
2017-12-01,2360,24,Female,C15,Bachelor,93751,2017-12-14,,3,3,0,1
2016-11-01,2361,34,Female,C3,College,29642,2016-11-09,,1,1,0,1
2016-01-01,2362,42,Female,C26,College,56666,2012-08-20,,2,3,688840,1
2016-11-01,2363,32,Female,C13,Master,43282,2016-10-31,,2,2,0,1
2016-01-01,2364,38,Male,C11,Master,131567,2016-01-15,,3,3,0,1
2016-01-01,2365,41,Female,C13,College,99669,2012-08-07,,1,4,4966560,3
2017-02-01,2366,31,Female,C9,College,55276,2017-02-06,,2,2,0,1
2016-01-01,2367,49,Female,C25,College,56150,2013-04-18,,1,2,489520,2
2017-03-01,2368,27,Male,C25,Master,46397,2017-03-01,,2,2,0,1
2017-03-01,2369,30,Male,C14,College,14113,2017-03-06,,1,1,0,1
2017-07-01,2370,30,Male,C27,Master,87710,2017-07-17,,3,3,0,1
2016-01-01,2371,41,Female,C29,Bachelor,35133,2013-01-28,,1,2,852570,3
2017-05-01,2372,35,Male,C24,Master,67219,2017-05-23,,3,3,0,1
2016-01-01,2373,33,Female,C20,Bachelor,54214,2015-12-04,,2,2,988670,1
2016-01-01,2375,41,Male,C3,Bachelor,15189,2015-05-22,2016-01-06,1,1,0,1
2016-01-01,2377,33,Female,C7,Master,21346,2013-04-29,,1,1,220290,1
2017-09-01,2378,30,Female,C14,Bachelor,83916,2017-09-04,,3,3,0,1
2017-04-01,2379,28,Male,C15,Master,55546,2017-04-24,,3,3,0,2
2016-01-01,2380,26,Female,C6,Bachelor,136960,2014-11-28,,1,5,880130,2
2016-01-01,2381,46,Male,C19,Bachelor,77114,2014-12-25,,1,2,2544090,4
2016-11-01,2382,40,Female,C10,Master,77785,2016-11-18,,4,4,0,1
2016-01-01,2384,36,Female,C25,Master,43764,2015-08-20,,1,1,101540,2
2016-01-01,2385,39,Female,C17,Master,57225,2015-10-07,,2,2,0,2
2017-04-01,2386,26,Male,C21,College,48747,2017-04-19,,1,1,0,1
2016-01-01,2387,31,Male,C26,Bachelor,65298,2014-06-30,,1,2,907300,1
2017-07-01,2388,27,Female,C9,College,14820,2017-07-07,,1,1,0,2
2016-01-01,2390,44,Male,C28,College,46244,2015-05-30,,1,1,820730,3
